=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.04.13 22:18:17 =~=~=~=~=~=~=~=~=~=~=~=
34554, 21574 21577949
62259, 21578759
1578280
62169, 21578106
62184, 21577584
62199, 21577572
62214, 21578147
62229, 21578147
62244, 21577949
62259, 21578759
62274, 21577835
62289, 21578225
LDC16xx registers dump:
DATA_MSB_CH0       (0x00) : 0x0000
DATA_LSB_CH0       (0x01) : 0x0000
DATA_MSB_CH1       (0x02) : 0x0000
DATA_LSB_CH1       (0x03) : 0x0000
DATA_MSB_CH2       (0x04) : 0x0000
DATA_LSB_CH2       (0x05) : 0x0000
DATA_MSB_CH3       (0x06) : 0x0000
DATA_LSB_CH3       (0x07) : 0x0000
RCOUNT_CH0         (0x08) : 0xDA9E
RCOUNT_CH1         (0x09) : 0xDA9E
RCOUNT_CH2         (0x0A) : 0xDA9E
RCOUNT_CH3         (0x0B) : 0xDA9E
OFFSET_CH0         (0x0C) : 0x0000
OFFSET_CH1         (0x0D) : 0x0000
OFFSET_CH2         (0x0E) : 0x0000
OFFSET_CH3         (0x0F) : 0x0000
SETTLECOUNT_CH0    (0x10) : 0x000E
SETTLECOUNT_CH1    (0x11) : 0x000E
SETTLECOUNT_CH2    (0x12) : 0x000E
SETTLECOUNT_CH3    (0x13) : 0x000E
CLOCK_DIVIDERS_CH0 (0x14) : 0x1001
CLOCK_DIVIDERS_CH1 (0x15) : 0x1001
CLOCK_DIVIDERS_CH2 (0x16) : 0x1001
CLOCK_DIVIDERS_CH3 (0x17) : 0x1001
STATUS             (0x18) : 0x0008
ERROR_CONFIG       (0x19) : 0x0000
CONFIG             (0x1A) : 0x1400
MUX_CONFIG         (0x1B) : 0x020D
RESET_DEV          (0x1C) : 0x0000
DRIVE_CURRENT_CH0  (0x1D) : 0xC600
DRIVE_CURRENT_CH1  (0x1E) : 0xC000
DRIVE_CURRENT_CH2  (0x1F) : 0xC000
DRIVE_CURRENT_CH3  (0x20) : 0xC000
MANUFACTURER_ID    (0x21) : 0x5449
DEVICE_ID          (0x22) : 0x3055
113, 21578046
129, 21577134
144, 21577134
159, 21577308
174, 21576643
189, 21576907
204, 21576829
219, 21576829
234, 21576984
249, 21576924
264, 21576721
279, 21577182
294, 21577182
309, 21577584
324, 21577057
339, 21577267
354, 21577231
369, 21577231
384, 21577530
399, 21577033
414, 21577260
429, 21577260
444, 21577093
459, 21577842
474, 21577680
489, 21576559
504, 21576559
519, 21576600
534, 21576984
549, 21576583
564, 21576312
579, 21576312
594, 21576121
609, 21575995
624, 21576361
639, 21576469
654, 21576469
669, 21576367
684, 21576319
699, 21576169
714, 21576295
729, 21576295
744, 21576834
759, 21576481
774, 21576409
789, 21576709
804, 21576709
819, 21577069
834, 21576709
849, 21576636
864, 21576126
879, 21576126
894, 21576331
909, 21576409
924, 21576834
939, 21576822
954, 21576822
969, 21576936
984, 21577062
999, 21576912
1014, 21576912
1029, 21576822
1044, 21577008
1059, 21577308
1074, 21577200
1089, 21577200
1104, 21577524
1119, 21576984
1134, 21577374
1149, 21577512
1164, 21577512
1179, 21577722
1194, 21577746
1209, 21577446
1224, 21577308
1239, 21577308
1254, 21577194
1269, 21577170
1284, 21577314
1299, 21576721
1314, 21576721
1329, 21576433
1344, 21576972
1359, 21577026
1374, 21577320
1389, 21577320
1404, 21577146
1419, 21577710
1434, 21577722
1449, 21577158
1464, 21577158
1479, 21577644
1494, 21576834
1509, 21576733
1524, 21577122
1539, 21577122
1554, 21577374
1569, 21577074
1584, 21577110
1599, 21577110
1614, 21577296
1629, 21577008
1644, 21577098
1659, 21577212
1674, 21577212
1689, 21576709
1704, 21577301
1719, 21577524
1734, 21577170
1749, 21577170
1764, 21577122
1779, 21577320
1794, 21577398
1809, 21577224
1824, 21577224
1839, 21577176
1854, 21577536
1869, 21577020
1884, 21577194
1899, 21577194
1914, 21578297
1929, 21577835
1944, 21577506
1959, 21577560
1974, 21577560
1989, 21577835
2004, 21577704
2019, 21577692
2034, 21577860
2049, 21577860
2064, 21577884
2079, 21577973
2094, 21577799
2109, 21577944
2124, 21577944
2139, 21577782
2154, 21577848
2169, 21577518
2184, 21577518
2199, 21577500
2214, 21577584
2229, 21577794
2244, 21577775
2259, 21577775
2274, 21577818
2289, 21577446
2304, 21577446
2319, 21577170
2334, 21577170
2349, 21576721
2364, 21576595
2379, 21577608
2394, 21577799
2409, 21577799
2424, 21577560
2439, 21577482
2454, 21577458
2469, 21577458
2484, 21577458
2499, 21577069
2514, 21577146
2529, 21577572
2544, 21577260
2559, 21577260
2574, 21577368
2589, 21577081
2604, 21577579
2619, 21577908
2634, 21577908
2649, 21577661
2664, 21577937
2679, 21577320
2694, 21577417
2709, 21577417
2724, 21577356
2739, 21577380
2754, 21577393
2769, 21577393
2784, 21577446
2799, 21577374
2814, 21577446
2829, 21577260
2844, 21577260
2859, 21576895
2874, 21577284
2889, 21576943
2904, 21577219
2919, 21577219
2934, 21577356
2949, 21577057
2964, 21577398
2979, 21576781
2994, 21576781
3009, 21576931
3024, 21577770
3039, 21577272
3054, 21576438
3069, 21576438
3084, 21576445
3099, 21576481
3114, 21577057
3129, 21576984
3144, 21576984
3159, 21576721
3174, 21576457
3189, 21576259
3204, 21576031
3219, 21576031
3234, 21576109
3249, 21576385
3264, 21576667
3279, 21576498
3294, 21576498
3309, 21576295
3324, 21576181
3339, 21576493
3354, 21576493
3369, 21576859
3384, 21576822
3399, 21576709
3414, 21576738
3429, 21576738
3444, 21576397
3459, 21576924
3474, 21576709
3489, 21576361
3504, 21576361
3519, 21576523
3534, 21577260
3549, 21577949
3564, 21577584
3579, 21577584
3594, 21577734
3609, 21576895
3624, 21576745
3639, 21577572
3654, 21577572
3669, 21577219
3684, 21577146
3699, 21576895
3714, 21577393
3729, 21577393
3744, 21577243
3759, 21577260
3774, 21577398
3789, 21577548
3804, 21577548
3819, 21577284
3834, 21577463
3849, 21577398
3864, 21577050
3879, 21577050
3894, 21577632
3909, 21577296
3924, 21577422
3939, 21577422
3954, 21577200
3969, 21577608
3984, 21577434
3999, 21577746
4014, 21577746
4029, 21577770
4044, 21577932
4059, 21578309
4074, 21578058
4089, 21578058
4104, 21577579
4119, 21577560
4134, 21578268
4149, 21577908
4164, 21577908
4179, 21577884
4194, 21578280
4209, 21577656
4224, 21576583
4239, 21576583
4254, 21576726
4269, 21577236
4284, 21577182
4299, 21577255
4314, 21577255
4329, 21577243
4344, 21577794
4359, 21577884
4374, 21577548
4389, 21577548
4404, 21577884
4419, 21577326
4434, 21577686
4449, 21578159
4464, 21578159
4479, 21577560
4494, 21577212
4509, 21578147
4524, 21578147
4539, 21577722
4554, 21577182
4569, 21577260
4584, 21577105
4599, 21577105
4614, 21577542
4629, 21577243
4644, 21577710
4659, 21577122
4674, 21577122
4689, 21577775
4704, 21577632
4719, 21577434
4734, 21577860
4749, 21577860
4764, 21578549
4779, 21577560
4794, 21577661
4809, 21577722
4824, 21577722
4839, 21577434
4854, 21577182
4869, 21577374
4884, 21577374
4899, 21577374
4914, 21576426
4929, 21576709
4944, 21577314
4959, 21577572
4974, 21577572
4989, 21577386
5004, 21577224
5019, 21577524
5034, 21577320
