x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA1_uH,DATA2_uH,DATA3_uH,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz
402,0.005000979,0.005000979,6.1863985351857425,0.040751806700190955,Infinity,Infinity,21786846,268435455,0,0,3.522444950044155,43.39999984,0,0
403,0.004400015,0.004400015,6.1863985351857425,0.040751806700190955,Infinity,Infinity,21786846,268435455,0,0,3.522444950044155,43.39999984,0,0
404,0.004299968,0.004299968,6.1863985351857425,0.040751806700190955,Infinity,Infinity,21786846,268435455,0,0,3.522444950044155,43.39999984,0,0
405,0.004200011,0.004200011,6.1863985351857425,0.040751806700190955,Infinity,Infinity,21786846,268435455,0,0,3.522444950044155,43.39999984,0,0
406,0.004100025,0.004100025,6.1863985351857425,0.040751806700190955,Infinity,Infinity,21786846,268435455,0,0,3.522444950044155,43.39999984,0,0
407,20.46229997,20.46229997,6.1863985351857425,0.040751806700190955,Infinity,Infinity,21786846,268435455,0,0,3.522444950044155,43.39999984,0,0
408,0.012800008058547974,0.012800008058547974,6.1863985351857425,0.040751806700190955,Infinity,Infinity,21786846,268435455,0,0,3.522444950044155,43.39999984,0,0
409,0.003999978,0.003999978,6.1863985351857425,0.040751806700190955,Infinity,Infinity,21786846,268435455,0,0,3.522444950044155,43.39999984,0,0
410,0.003200024,0.003200024,6.1863985351857425,0.040751806700190955,Infinity,Infinity,21786846,268435455,0,0,3.522444950044155,43.39999984,0,0
411,0.002498984,0.002498984,6.1870823460789675,0.040751806700190955,Infinity,Infinity,21785642,268435455,0,0,3.5222502902150152,43.39999984,0,0
412,0.002800018,0.002800018,6.1870823460789675,0.040751806700190955,Infinity,Infinity,21785642,268435455,0,0,3.5222502902150152,43.39999984,0,0
413,0.002600998,0.002600998,6.1870823460789675,0.040751806700190955,Infinity,Infinity,21785642,268435455,0,0,3.5222502902150152,43.39999984,0,0
414,0.002599984,0.002599984,6.1870823460789675,0.040751806700190955,Infinity,Infinity,21785642,268435455,0,0,3.5222502902150152,43.39999984,0,0
415,20.68409901857376,20.68409901857376,6.1870823460789675,0.040751806700190955,Infinity,Infinity,21785642,268435455,0,0,3.5222502902150152,43.39999984,0,0
416,0.011799991130828857,0.011799991130828857,6.1870823460789675,0.040751806700190955,Infinity,Infinity,21785642,268435455,0,0,3.5222502902150152,43.39999984,0,0
417,0.003400028,0.003400028,6.1870823460789675,0.040751806700190955,Infinity,Infinity,21785642,268435455,0,0,3.5222502902150152,43.39999984,0,0
418,0.002400994,0.002400994,6.1870823460789675,0.040751806700190955,Infinity,Infinity,21785642,268435455,0,0,3.5222502902150152,43.39999984,0,0
419,0.002099007,0.002099007,6.1870823460789675,0.040751806700190955,Infinity,Infinity,21785642,268435455,0,0,3.5222502902150152,43.39999984,0,0
420,0.002200961,0.002200961,6.186168541220953,0.040751806700190955,Infinity,Infinity,21787251,268435455,0,0,3.522510429471731,43.39999984,0,0
421,0.002099007,0.002099007,6.186168541220953,0.040751806700190955,Infinity,Infinity,21787251,268435455,0,0,3.522510429471731,43.39999984,0,0
422,0.001901001,0.001901001,6.186168541220953,0.040751806700190955,Infinity,Infinity,21787251,268435455,0,0,3.522510429471731,43.39999984,0,0
423,20.765399992465973,20.765399992465973,6.186168541220953,0.040751806700190955,Infinity,Infinity,21787251,268435455,0,0,3.522510429471731,43.39999984,0,0
424,0.016799033,0.016799033,6.186168541220953,0.040751806700190955,Infinity,Infinity,21787251,268435455,0,0,3.522510429471731,43.39999984,0,0
425,0.006700963,0.006700963,6.186168541220953,0.040751806700190955,Infinity,Infinity,21787251,268435455,0,0,3.522510429471731,43.39999984,0,0
426,0.005299032,0.005299032,6.186168541220953,0.040751806700190955,Infinity,Infinity,21787251,268435455,0,0,3.522510429471731,43.39999984,0,0
427,0.004900992,0.004900992,6.186168541220953,0.040751806700190955,Infinity,Infinity,21787251,268435455,0,0,3.522510429471731,43.39999984,0,0
428,0.004500002,0.004500002,6.185276513150635,0.040751806700190955,Infinity,Infinity,21788822,268435455,0,0,3.5227644249796866,43.39999984,0,0
429,0.004799992,0.004799992,6.185276513150635,0.040751806700190955,Infinity,Infinity,21788822,268435455,0,0,3.5227644249796866,43.39999984,0,0
430,0.004299015,0.004299015,6.185276513150635,0.040751806700190955,Infinity,Infinity,21788822,268435455,0,0,3.5227644249796866,43.39999984,0,0
431,20.651899993419647,20.651899993419647,6.185276513150635,0.040751806700190955,Infinity,Infinity,21788822,268435455,0,0,3.5227644249796866,43.39999984,0,0
432,0.011399984359741211,0.011399984359741211,6.185276513150635,0.040751806700190955,Infinity,Infinity,21788822,268435455,0,0,3.5227644249796866,43.39999984,0,0
433,0.003700018,0.003700018,6.185276513150635,0.040751806700190955,Infinity,Infinity,21788822,268435455,0,0,3.5227644249796866,43.39999984,0,0
434,0.002801001,0.002801001,6.185276513150635,0.040751806700190955,Infinity,Infinity,21788822,268435455,0,0,3.5227644249796866,43.39999984,0,0
435,0.002700001,0.002700001,6.185276513150635,0.040751806700190955,Infinity,Infinity,21788822,268435455,0,0,3.5227644249796866,43.39999984,0,0
436,0.002699971,0.002699971,6.185276513150635,0.040751806700190955,Infinity,Infinity,21788822,268435455,0,0,3.5227644249796866,43.39999984,0,0
437,0.002599001,0.002599001,6.186117433192787,0.040751806700190955,Infinity,Infinity,21787341,268435455,0,0,3.522524980455637,43.39999984,0,0
438,0.020100027322769165,0.020100027322769165,6.186117433192787,0.040751806700190955,Infinity,Infinity,21787341,268435455,0,0,3.522524980455637,43.39999984,0,0
439,20.642999976873398,20.642999976873398,6.186117433192787,0.040751806700190955,Infinity,Infinity,21787341,268435455,0,0,3.522524980455637,43.39999984,0,0
440,0.011100023984909058,0.011100023984909058,6.186117433192787,0.040751806700190955,Infinity,Infinity,21787341,268435455,0,0,3.522524980455637,43.39999984,0,0
441,0.003400981,0.003400981,6.186117433192787,0.040751806700190955,Infinity,Infinity,21787341,268435455,0,0,3.522524980455637,43.39999984,0,0
442,0.002299994,0.002299994,6.186117433192787,0.040751806700190955,Infinity,Infinity,21787341,268435455,0,0,3.522524980455637,43.39999984,0,0
443,0.002099007,0.002099007,6.186117433192787,0.040751806700190955,Infinity,Infinity,21787341,268435455,0,0,3.522524980455637,43.39999984,0,0
444,0.002101004,0.002101004,6.186117433192787,0.040751806700190955,Infinity,Infinity,21787341,268435455,0,0,3.522524980455637,43.39999984,0,0
445,0.012798994779586792,0.012798994779586792,6.185596735,0.040751806700190955,Infinity,Infinity,21788258,268435455,0,0,3.5226732388138773,43.39999984,0,0
446,0.002600998,0.002600998,6.185596735,0.040751806700190955,Infinity,Infinity,21788258,268435455,0,0,3.5226732388138773,43.39999984,0,0
447,10.427000015974045,10.427000015974045,6.185596735,0.040751806700190955,Infinity,Infinity,21788258,268435455,0,0,3.5226732388138773,43.39999984,0,0
448,0.010899990797042847,0.010899990797042847,6.185596735,0.040751806700190955,Infinity,Infinity,21788258,268435455,0,0,3.5226732388138773,43.39999984,0,0
449,0.003199995,0.003199995,6.185596735,0.040751806700190955,Infinity,Infinity,21788258,268435455,0,0,3.5226732388138773,43.39999984,0,0
450,18.060699999332428,18.060699999332428,6.185596735,0.040751806700190955,Infinity,Infinity,21788258,268435455,0,0,3.5226732388138773,43.39999984,0,0
451,0.014400035,0.014400035,6.185596735,0.040751806700190955,Infinity,Infinity,21788258,268435455,0,0,3.5226732388138773,43.39999984,0,0
452,0.005299985,0.005299985,6.185596735,0.040751806700190955,Infinity,Infinity,21788258,268435455,0,0,3.5226732388138773,43.39999984,0,0
453,0.004299968,0.004299968,6.185596735,0.040751806700190955,Infinity,Infinity,21788258,268435455,0,0,3.5226732388138773,43.39999984,0,0
454,0.004299015,0.004299015,6.186099829463065,0.040751806700190955,Infinity,Infinity,21787372,268435455,0,0,3.5225299924612044,43.39999984,0,0
455,0.003899992,0.003899992,6.186099829463065,0.040751806700190955,Infinity,Infinity,21787372,268435455,0,0,3.5225299924612044,43.39999984,0,0
456,0.003700018,0.003700018,6.186099829463065,0.040751806700190955,Infinity,Infinity,21787372,268435455,0,0,3.5225299924612044,43.39999984,0,0
457,0.004099995,0.004099995,6.186099829463065,0.040751806700190955,Infinity,Infinity,21787372,268435455,0,0,3.5225299924612044,43.39999984,0,0
458,20.757401019334793,20.757401019334793,6.186099829463065,0.040751806700190955,Infinity,Infinity,21787372,268435455,0,0,3.5225299924612044,43.39999984,0,0
459,0.009599954,0.009599954,6.186099829463065,0.040751806700190955,Infinity,Infinity,21787372,268435455,0,0,3.5225299924612044,43.39999984,0,0
460,0.003199011,0.003199011,6.186099829463065,0.040751806700190955,Infinity,Infinity,21787372,268435455,0,0,3.5225299924612044,43.39999984,0,0
461,0.006001025,0.006001025,6.186099829463065,0.040751806700190955,Infinity,Infinity,21787372,268435455,0,0,3.5225299924612044,43.39999984,0,0
462,0.002200007,0.002200007,6.185402555060735,0.040751806700190955,Infinity,Infinity,21788600,268435455,0,0,3.522728532552719,43.39999984,0,0
