x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA1_uH,DATA2_uH,DATA3_uH,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz
858811,43576.766801059246,43576.766801059246,6.259550129348013,0.040751806700190955,Infinity,Infinity,21659167,268435455,0,0,3.5018021158874033,43.39999984,0,0
858812,0.010898947715759277,0.010898947715759277,6.259550129348013,0.040751806700190955,Infinity,Infinity,21659167,268435455,0,0,3.5018021158874033,43.39999984,0,0
858813,0.004401028,0.004401028,6.259626426665497,0.040751806700190955,Infinity,Infinity,21659035,268435455,0,0,3.5017807744443417,43.39999984,0,0
858814,0.006498992,0.006498992,6.259626426665497,0.040751806700190955,Infinity,Infinity,21659035,268435455,0,0,3.5017807744443417,43.39999984,0,0
858815,0.002900958,0.002900958,6.259626426665497,0.040751806700190955,Infinity,Infinity,21659035,268435455,0,0,3.5017807744443417,43.39999984,0,0
858816,0.002499044,0.002499044,6.259626426665497,0.040751806700190955,Infinity,Infinity,21659035,268435455,0,0,3.5017807744443417,43.39999984,0,0
858817,0.002700984,0.002700984,6.259626426665497,0.040751806700190955,Infinity,Infinity,21659035,268435455,0,0,3.5017807744443417,43.39999984,0,0
858818,20.851499021053314,20.851499021053314,6.259626426665497,0.040751806700190955,Infinity,Infinity,21659035,268435455,0,0,3.5017807744443417,43.39999984,0,0
858819,0.013200998306274414,0.013200998306274414,6.259626426665497,0.040751806700190955,Infinity,Infinity,21659035,268435455,0,0,3.5017807744443417,43.39999984,0,0
858820,0.005299985,0.005299985,6.259626426665497,0.040751806700190955,Infinity,Infinity,21659035,268435455,0,0,3.5017807744443417,43.39999984,0,0
858821,0.003998995,0.003998995,6.259694054999474,0.040751806700190955,Infinity,Infinity,21658918,268435455,0,0,3.5017618581652643,43.39999984,0,0
858822,0.003901005,0.003901005,6.259694054999474,0.040751806700190955,Infinity,Infinity,21658918,268435455,0,0,3.5017618581652643,43.39999984,0,0
858823,0.003799021,0.003799021,6.259694054999474,0.040751806700190955,Infinity,Infinity,21658918,268435455,0,0,3.5017618581652643,43.39999984,0,0
858824,0.003500938,0.003500938,6.259694054999474,0.040751806700190955,Infinity,Infinity,21658918,268435455,0,0,3.5017618581652643,43.39999984,0,0
858825,0.003699005,0.003699005,6.259694054999474,0.040751806700190955,Infinity,Infinity,21658918,268435455,0,0,3.5017618581652643,43.39999984,0,0
858826,20.48170006275177,20.48170006275177,6.259694054999474,0.040751806700190955,Infinity,Infinity,21658918,268435455,0,0,3.5017618581652643,43.39999984,0,0
858827,0.009900987,0.009900987,6.259694054999474,0.040751806700190955,Infinity,Infinity,21658918,268435455,0,0,3.5017618581652643,43.39999984,0,0
858828,0.003898978,0.003898978,6.259694054999474,0.040751806700190955,Infinity,Infinity,21658918,268435455,0,0,3.5017618581652643,43.39999984,0,0
858829,0.002601027,0.002601027,6.259694054999474,0.040751806700190955,Infinity,Infinity,21658918,268435455,0,0,3.5017618581652643,43.39999984,0,0
858830,0.002499998,0.002499998,6.259611976308894,0.040751806700190955,Infinity,Infinity,21659060,268435455,0,0,3.5017848163843155,43.39999984,0,0
858831,0.002298951,0.002298951,6.259611976308894,0.040751806700190955,Infinity,Infinity,21659060,268435455,0,0,3.5017848163843155,43.39999984,0,0
858832,0.002301037,0.002301037,6.259611976308894,0.040751806700190955,Infinity,Infinity,21659060,268435455,0,0,3.5017848163843155,43.39999984,0,0
858833,0.002399981,0.002399981,6.259611976308894,0.040751806700190955,Infinity,Infinity,21659060,268435455,0,0,3.5017848163843155,43.39999984,0,0
858834,20.73319900035858,20.73319900035858,6.259611976308894,0.040751806700190955,Infinity,Infinity,21659060,268435455,0,0,3.5017848163843155,43.39999984,0,0
858835,0.009000003,0.009000003,6.259611976308894,0.040751806700190955,Infinity,Infinity,21659060,268435455,0,0,3.5017848163843155,43.39999984,0,0
858836,0.004100978,0.004100978,6.259611976308894,0.040751806700190955,Infinity,Infinity,21659060,268435455,0,0,3.5017848163843155,43.39999984,0,0
858837,0.003499031,0.003499031,6.259611976308894,0.040751806700190955,Infinity,Infinity,21659060,268435455,0,0,3.5017848163843155,43.39999984,0,0
858838,0.003500998,0.003500998,6.259904461269701,0.040751806700190955,Infinity,Infinity,21658554,268435455,0,0,3.5017030075192452,43.39999984,0,0
858839,0.003399014,0.003399014,6.259904461269701,0.040751806700190955,Infinity,Infinity,21658554,268435455,0,0,3.5017030075192452,43.39999984,0,0
858840,0.003201008,0.003201008,6.259904461269701,0.040751806700190955,Infinity,Infinity,21658554,268435455,0,0,3.5017030075192452,43.39999984,0,0
858841,0.003299952,0.003299952,6.259904461269701,0.040751806700190955,Infinity,Infinity,21658554,268435455,0,0,3.5017030075192452,43.39999984,0,0
858842,20.678000032901764,20.678000032901764,6.259904461269701,0.040751806700190955,Infinity,Infinity,21658554,268435455,0,0,3.5017030075192452,43.39999984,0,0
858843,0.012400031089782715,0.012400031089782715,6.259904461269701,0.040751806700190955,Infinity,Infinity,21658554,268435455,0,0,3.5017030075192452,43.39999984,0,0
858844,0.003898978,0.003898978,6.259904461269701,0.040751806700190955,Infinity,Infinity,21658554,268435455,0,0,3.5017030075192452,43.39999984,0,0
858845,0.002499998,0.002499998,6.259904461269701,0.040751806700190955,Infinity,Infinity,21658554,268435455,0,0,3.5017030075192452,43.39999984,0,0
858846,0.002200961,0.002200961,6.259904461269701,0.040751806700190955,Infinity,Infinity,21658554,268435455,0,0,3.5017030075192452,43.39999984,0,0
