x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA1_uH,DATA2_uH,DATA3_uH,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz,
1042918,128247.68330097198,128247.68330097198,6.377002201986972,0.040751806700190955,Infinity,Infinity,21458780,268435455,0,0,3.469404026865959,43.3999998383224,0,0,
1042919,0.01019906997680664,0.01019906997680664,6.377002201986972,0.040751806700190955,Infinity,Infinity,21458780,268435455,0,0,3.469404026865959,43.3999998383224,0,0,
1042920,0.0028009414672851562,0.0028009414672851562,6.377002201986972,0.040751806700190955,Infinity,Infinity,21458780,268435455,0,0,3.469404026865959,43.3999998383224,0,0,
1042921,0.002100050449371338,0.002100050449371338,6.377002201986972,0.040751806700190955,Infinity,Infinity,21458780,268435455,0,0,3.469404026865959,43.3999998383224,0,0,
1042922,0.0019989609718322754,0.0019989609718322754,6.377002201986972,0.040751806700190955,Infinity,Infinity,21458780,268435455,0,0,3.469404026865959,43.3999998383224,0,0,
1042923,0.0018010139465332031,0.0018010139465332031,6.377002201986972,0.040751806700190955,Infinity,Infinity,21458780,268435455,0,0,3.469404026865959,43.3999998383224,0,0,
1042924,0.0018000006675720215,0.0018000006675720215,6.377002201986972,0.040751806700190955,Infinity,Infinity,21458780,268435455,0,0,3.469404026865959,43.3999998383224,0,0,
1042925,20.713198959827423,20.713198959827423,6.377002201986972,0.040751806700190955,Infinity,Infinity,21458780,268435455,0,0,3.469404026865959,43.3999998383224,0,0,
1042926,0.014699995517730713,0.014699995517730713,6.377026570365754,0.040751806700190955,Infinity,Infinity,21458739,268435455,0,0,3.469397398084402,43.3999998383224,0,0,
1042927,0.006100058555603027,0.006100058555603027,6.377026570365754,0.040751806700190955,Infinity,Infinity,21458739,268435455,0,0,3.469397398084402,43.3999998383224,0,0,
1042928,0.00380098819732666,0.00380098819732666,6.377026570365754,0.040751806700190955,Infinity,Infinity,21458739,268435455,0,0,3.469397398084402,43.3999998383224,0,0,
1042929,0.003699004650115967,0.003699004650115967,6.377026570365754,0.040751806700190955,Infinity,Infinity,21458739,268435455,0,0,3.469397398084402,43.3999998383224,0,0,
1042930,0.0034009814262390137,0.0034009814262390137,6.377026570365754,0.040751806700190955,Infinity,Infinity,21458739,268435455,0,0,3.469397398084402,43.3999998383224,0,0,
1042931,0.003699958324432373,0.003699958324432373,6.377026570365754,0.040751806700190955,Infinity,Infinity,21458739,268435455,0,0,3.469397398084402,43.3999998383224,0,0,
1042932,0.0034990310668945312,0.0034990310668945312,6.377026570365754,0.040751806700190955,Infinity,Infinity,21458739,268435455,0,0,3.469397398084402,43.3999998383224,0,0,
1042933,20.66100001335144,20.66100001335144,6.377026570365754,0.040751806700190955,Infinity,Infinity,21458739,268435455,0,0,3.469397398084402,43.3999998383224,0,0,
1042934,0.01090097427368164,0.01090097427368164,6.377026570365754,0.040751806700190955,Infinity,Infinity,21458739,268435455,0,0,3.469397398084402,43.3999998383224,0,0,
1042935,0.004799008369445801,0.004799008369445801,6.37696297513404,0.040751806700190955,Infinity,Infinity,21458846,268435455,0,0,3.46941469758749,43.3999998383224,0,0,
1042936,0.003401041030883789,0.003401041030883789,6.37696297513404,0.040751806700190955,Infinity,Infinity,21458846,268435455,0,0,3.46941469758749,43.3999998383224,0,0,
1042937,0.0030989646911621094,0.0030989646911621094,6.37696297513404,0.040751806700190955,Infinity,Infinity,21458846,268435455,0,0,3.46941469758749,43.3999998383224,0,0,
1042938,0.003300964832305908,0.003300964832305908,6.37696297513404,0.040751806700190955,Infinity,Infinity,21458846,268435455,0,0,3.46941469758749,43.3999998383224,0,0,
1042939,0.0031000375747680664,0.0031000375747680664,6.37696297513404,0.040751806700190955,Infinity,Infinity,21458846,268435455,0,0,3.46941469758749,43.3999998383224,0,0,
1042940,0.0032990574836730957,0.0032990574836730957,6.37696297513404,0.040751806700190955,Infinity,Infinity,21458846,268435455,0,0,3.46941469758749,43.3999998383224,0,0,
1042941,20.67340099811554,20.67340099811554,6.37696297513404,0.040751806700190955,Infinity,Infinity,21458846,268435455,0,0,3.46941469758749,43.3999998383224,0,0,
1042942,0.019098997116088867,0.019098997116088867,6.37696297513404,0.040751806700190955,Infinity,Infinity,21458846,268435455,0,0,3.46941469758749,43.3999998383224,0,0,
1042943,0.00839996337890625,0.00839996337890625,6.377075307542351,0.040751806700190955,Infinity,Infinity,21458657,268435455,0,0,3.4693841405212877,43.3999998383224,0,0,
1042944,0.008301019668579102,0.008301019668579102,6.377075307542351,0.040751806700190955,Infinity,Infinity,21458657,268435455,0,0,3.4693841405212877,43.3999998383224,0,0,
1042945,0.007799983024597168,0.007799983024597168,6.377075307542351,0.040751806700190955,Infinity,Infinity,21458657,268435455,0,0,3.4693841405212877,43.3999998383224,0,0,
1042946,0.007499992847442627,0.007499992847442627,6.377075307542351,0.040751806700190955,Infinity,Infinity,21458657,268435455,0,0,3.4693841405212877,43.3999998383224,0,0,
1042947,0.006999015808105469,0.006999015808105469,6.377075307542351,0.040751806700190955,Infinity,Infinity,21458657,268435455,0,0,3.4693841405212877,43.3999998383224,0,0,
1042948,0.012899935245513916,0.012899935245513916,6.377075307542351,0.040751806700190955,Infinity,Infinity,21458657,268435455,0,0,3.4693841405212877,43.3999998383224,0,0,
1042949,20.78860104084015,20.78860104084015,6.377075307542351,0.040751806700190955,Infinity,Infinity,21458657,268435455,0,0,3.4693841405212877,43.3999998383224,0,0,
