=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.03.10 18:05:00 =~=~=~=~=~=~=~=~=~=~=~=
4,310,-504,4138,0.74,-1.21,9.91,10.01
53,318,-510,4108,0.76,-1.22,9.84,9.94
103,324,-500,4114,0.78,-1.20,9.85,9.95
152,312,-502,4106,0.75,-1.20,9.83,9.93
201,322,-510,4140,0.77,-1.22,9.91,10.02
250,310,-508,4118,0.74,-1.22,9.86,9.96
301,326,-500,4126,0.78,-1.20,9.88,9.98
350,326,-504,4096,0.78,-1.21,9.81,9.91
399,324,-518,4116,0.78,-1.24,9.85,9.96
448,314,-514,4084,0.75,-1.23,9.78,9.88
498,298,-508,4120,0.71,-1.22,9.86,9.96
547,302,-476,4118,0.72,-1.14,9.86,9.95
596,298,-498,4152,0.71,-1.19,9.94,10.04
646,302,-494,4122,0.72,-1.18,9.87,9.97
696,304,-508,4138,0.73,-1.22,9.91,10.01
745,310,-486,4126,0.74,-1.16,9.88,9.97
794,318,-510,4112,0.76,-1.22,9.84,9.95
844,306,-496,4118,0.73,-1.19,9.86,9.96
893,316,-502,4118,0.76,-1.20,9.86,9.96
943,332,-504,4126,0.79,-1.21,9.88,9.98
992,320,-502,4124,0.77,-1.20,9.87,9.98
1042,320,-500,4116,0.77,-1.20,9.85,9.96
1091,312,-508,4108,0.75,-1.22,9.84,9.94
1140,308,-492,4116,0.74,-1.18,9.85,9.95
1189,312,-502,4112,0.75,-1.20,9.84,9.95
1240,320,-488,4122,0.77,-1.17,9.87,9.97
1289,308,-502,4132,0.74,-1.20,9.89,9.99
1338,304,-502,4128,0.73,-1.20,9.88,9.98
1388,312,-500,4126,0.75,-1.20,9.88,9.98
1437,322,-510,4124,0.77,-1.22,9.87,9.98
1486,324,-500,4128,0.78,-1.20,9.88,9.99
1536,324,-502,4126,0.78,-1.20,9.88,9.98
1586,310,-506,4116,0.74,-1.21,9.85,9.96
1635,306,-502,4104,0.73,-1.20,9.83,9.93
1684,308,-490,4106,0.74,-1.17,9.83,9.93
1734,316,-496,4128,0.76,-1.19,9.88,9.98
1783,306,-514,4108,0.73,-1.23,9.84,9.94
1832,322,-496,4148,0.77,-1.19,9.93,10.03
1883,310,-504,4112,0.74,-1.21,9.84,9.95
1932,310,-502,4128,0.74,-1.20,9.88,9.98
1981,324,-494,4122,0.78,-1.18,9.87,9.97
2030,304,-504,4126,0.73,-1.21,9.88,9.98
2080,312,-492,4110,0.75,-1.18,9.84,9.94
2129,310,-490,4136,0.74,-1.17,9.90,10.00
2179,304,-492,4136,0.73,-1.18,9.90,10.00
2229,296,-510,4138,0.71,-1.22,9.91,10.01
2278,316,-490,4120,0.76,-1.17,9.86,9.96
2327,316,-516,4114,0.76,-1.24,9.85,9.96
2377,314,-502,4100,0.75,-1.20,9.82,9.92
2426,322,-486,4096,0.77,-1.16,9.81,9.91
2476,314,-482,4118,0.75,-1.15,9.86,9.96
2526,316,-498,4124,0.76,-1.19,9.87,9.97
2575,310,-508,4124,0.74,-1.22,9.87,9.98
2624,320,-512,4120,0.77,-1.23,9.86,9.97
2674,324,-510,4114,0.78,-1.22,9.85,9.96
2723,316,-502,4114,0.76,-1.20,9.85,9.95
2772,316,-508,4110,0.76,-1.22,9.84,9.94
2822,312,-502,4132,0.75,-1.20,9.89,9.99
2872,316,-490,4104,0.76,-1.17,9.83,9.92
2921,314,-494,4124,0.75,-1.18,9.87,9.97
2970,304,-510,4128,0.73,-1.22,9.88,9.98
3020,310,-512,4120,0.74,-1.23,9.86,9.97
3069,310,-498,4132,0.74,-1.19,9.89,9.99
3119,302,-498,4116,0.72,-1.19,9.85,9.95
3169,310,-504,4110,0.74,-1.21,9.84,9.94
3218,316,-482,4140,0.76,-1.15,9.91,10.01
3267,298,-504,4146,0.71,-1.21,9.93,10.02
3317,308,-506,4118,0.74,-1.21,9.86,9.96
3366,328,-502,4148,0.79,-1.20,9.93,10.03
3416,324,-502,4122,0.78,-1.20,9.87,9.97
3465,314,-490,4106,0.75,-1.17,9.83,9.93
3515,318,-488,4134,0.76,-1.17,9.90,10.00
3564,316,-508,4100,0.76,-1.22,9.82,9.92
3613,306,-504,4120,0.73,-1.21,9.86,9.96
3663,304,-502,4138,0.73,-1.20,9.91,10.01
3713,314,-504,4116,0.75,-1.21,9.85,9.96
3762,306,-476,4130,0.73,-1.14,9.89,9.98
3812,306,-492,4112,0.73,-1.18,9.84,9.94
3861,318,-508,4122,0.76,-1.22,9.87,9.97
3910,320,-494,4130,0.77,-1.18,9.89,9.99
3960,312,-494,4112,0.75,-1.18,9.84,9.94
4009,308,-484,4132,0.74,-1.16,9.89,9.99
4059,292,-502,4136,0.70,-1.20,9.90,10.00
4108,316,-494,4142,0.76,-1.18,9.92,10.02
4158,316,-504,4128,0.76,-1.21,9.88,9.99
4207,316,-510,4116,0.76,-1.22,9.85,9.96
4256,322,-504,4102,0.77,-1.21,9.82,9.92
4306,320,-510,4090,0.77,-1.22,9.79,9.90
4356,322,-490,4128,0.77,-1.17,9.88,9.98
4405,306,-496,4110,0.73,-1.19,9.84,9.94
4455,318,-504,4120,0.76,-1.21,9.86,9.97
4504,314,-496,4148,0.75,-1.19,9.93,10.03
4553,308,-500,4124,0.74,-1.20,9.87,9.97
4603,316,-492,4104,0.76,-1.18,9.83,9.93
4653,318,-500,4108,0.76,-1.20,9.84,9.94
4702,308,-508,4120,0.74,-1.22,9.86,9.97
4751,310,-496,4138,0.74,-1.19,9.91,10.01
4801,288,-508,4150,0.69,-1.22,9.94,10.03
4850,318,-504,4136,0.76,-1.21,9.90,10.00
4899,318,-506,4142,0.76,-1.21,9.92,10.02
4950,328,-498,4088,0.79,-1.19,9.79,9.89
4999,346,-502,4124,0.83,-1.20,9.87,9.98
5048,320,-514,4120,0.77,-1.23,9.86,9.97
5098,312,-510,4096,0.75,-1.22,9.81,9.91
5147,322,-498,4120,0.77,-1.19,9.86,9.97
5196,310,-490,4130,0.74,-1.17,9.89,9.99
5246,310,-506,4144,0.74,-1.21,9.92,10.02
5296,308,-500,4110,0.74,-1.20,9.84,9.94
5345,298,-502,4156,0.71,-1.20,9.95,10.05
5395,306,-492,4106,0.73,-1.18,9.83,9.93
5444,312,-502,4116,0.75,-1.20,9.85,9.96
5493,298,-496,4118,0.71,-1.19,9.86,9.96
5542,294,-498,4112,0.70,-1.19,9.84,9.94
5593,296,-496,4132,0.71,-1.19,9.89,9.99
5642,322,-508,4140,0.77,-1.22,9.91,10.02
5691,322,-502,4132,0.77,-1.20,9.89,10.00
5741,314,-522,4114,0.75,-1.25,9.85,9.96
5790,326,-500,4108,0.78,-1.20,9.84,9.94
5839,326,-492,4106,0.78,-1.18,9.83,9.93
5890,318,-514,4100,0.76,-1.23,9.82,9.92
5939,314,-492,4102,0.75,-1.18,9.82,9.92
5988,320,-496,4114,0.77,-1.19,9.85,9.95
6038,310,-510,4124,0.74,-1.22,9.87,9.98
6087,312,-494,4124,0.75,-1.18,9.87,9.97
6136,312,-510,4112,0.75,-1.22,9.84,9.95
6185,306,-498,4122,0.73,-1.19,9.87,9.97
6236,326,-502,4122,0.78,-1.20,9.87,9.97
6285,300,-500,4120,0.72,-1.20,9.86,9.96
6334,310,-500,4122,0.74,-1.20,9.87,9.97
6384,326,-494,4116,0.78,-1.18,9.85,9.96
6433,312,-492,4142,0.75,-1.18,9.92,10.01
6482,316,-494,4130,0.76,-1.18,9.89,9.99
6533,324,-490,4114,0.78,-1.17,9.85,9.95
6582,314,-508,4116,0.75,-1.22,9.85,9.96
6631,304,-498,4104,0.73,-1.19,9.83,9.92
6680,302,-502,4118,0.72,-1.20,9.86,9.96
6730,300,-494,4120,0.72,-1.18,9.86,9.96
6779,318,-504,4132,0.76,-1.21,9.89,10.00
6829,308,-502,4130,0.74,-1.20,9.89,9.99
6879,306,-498,4122,0.73,-1.19,9.87,9.97
6928,320,-494,4118,0.77,-1.18,9.86,9.96
6977,316,-496,4092,0.76,-1.19,9.80,9.90
7027,320,-494,4110,0.77,-1.18,9.84,9.94
7076,322,-518,4122,0.77,-1.24,9.87,9.98
7126,318,-488,4114,0.76,-1.17,9.85,9.95
7176,308,-496,4144,0.74,-1.19,9.92,10.02
7225,314,-494,4136,0.75,-1.18,9.90,10.00
7274,322,-498,4118,0.77,-1.19,9.86,9.96
7324,324,-498,4124,0.78,-1.19,9.87,9.98
7373,294,-504,4108,0.70,-1.21,9.84,9.93
7422,306,-482,4102,0.73,-1.15,9.82,9.92
7472,322,-498,4124,0.77,-1.19,9.87,9.98
7522,312,-510,4152,0.75,-1.22,9.94,10.04
7571,312,-496,4134,0.75,-1.19,9.90,10.00
7620,322,-498,4124,0.77,-1.19,9.87,9.98
7670,306,-522,4120,0.73,-1.25,9.86,9.97
7719,320,-500,4106,0.77,-1.20,9.83,9.93
7769,306,-498,4120,0.73,-1.19,9.86,9.96
7819,324,-496,4128,0.78,-1.19,9.88,9.98
7868,314,-500,4146,0.75,-1.20,9.93,10.03
7917,298,-498,4140,0.71,-1.19,9.91,10.01
7967,310,-502,4118,0.74,-1.20,9.86,9.96
8016,308,-498,4118,0.74,-1.19,9.86,9.96
8066,310,-498,4128,0.74,-1.19,9.88,9.98
8115,326,-502,4114,0.78,-1.20,9.85,9.95
8165,310,-482,4126,0.74,-1.15,9.88,9.97
8214,304,-510,4126,0.73,-1.22,9.88,9.98
8263,314,-510,4124,0.75,-1.22,9.87,9.98
8313,316,-490,4134,0.76,-1.17,9.90,10.00
8363,324,-500,4114,0.78,-1.20,9.85,9.95
8412,342,-518,4118,0.82,-1.24,9.86,9.97
8462,322,-504,4100,0.77,-1.21,9.82,9.92
8511,312,-516,4118,0.75,-1.24,9.86,9.96
8560,322,-514,4104,0.77,-1.23,9.83,9.93
8610,310,-488,4100,0.74,-1.17,9.82,9.91
8659,310,-486,4132,0.74,-1.16,9.89,9.99
8709,304,-488,4118,0.73,-1.17,9.86,9.95
8758,306,-492,4144,0.73,-1.18,9.92,10.02
8808,302,-506,4148,0.72,-1.21,9.93,10.03
8857,300,-504,4118,0.72,-1.21,9.86,9.96
8906,318,-508,4126,0.76,-1.22,9.88,9.98
8956,312,-486,4126,0.75,-1.16,9.88,9.97
9006,308,-488,4120,0.74,-1.17,9.86,9.96
9055,328,-514,4132,0.79,-1.23,9.89,10.00
9105,320,-492,4120,0.77,-1.18,9.86,9.96
9154,316,-502,4130,0.76,-1.20,9.89,9.99
9203,306,-500,4104,0.73,-1.20,9.83,9.93
9253,316,-504,4102,0.76,-1.21,9.82,9.92
9303,306,-500,4100,0.73,-1.20,9.82,9.92
9352,304,-502,4096,0.73,-1.20,9.81,9.91
9401,310,-502,4118,0.74,-1.20,9.86,9.96
9451,300,-510,4122,0.72,-1.22,9.87,9.97
9500,320,-504,4134,0.77,-1.21,9.90,10.00
9549,306,-506,4122,0.73,-1.21,9.87,9.97
9600,314,-502,4130,0.75,-1.20,9.89,9.99
9649,324,-494,4118,0.78,-1.18,9.86,9.96
9698,310,-518,4130,0.74,-1.24,9.89,9.99
9748,322,-512,4126,0.77,-1.23,9.88,9.98
9797,318,-496,4114,0.76,-1.19,9.85,9.95
9846,304,-502,4124,0.73,-1.20,9.87,9.97
9895,314,-506,4134,0.75,-1.21,9.90,10.00
9946,322,-514,4136,0.77,-1.23,9.90,10.01
9995,320,-504,4110,0.77,-1.21,9.84,9.94
10044,322,-514,4114,0.77,-1.23,9.85,9.96
10094,340,-498,4098,0.81,-1.19,9.81,9.92
10143,300,-516,4128,0.72,-1.24,9.88,9.99
10192,304,-502,4128,0.73,-1.20,9.88,9.98
10243,318,-500,4140,0.76,-1.20,9.91,10.01
10292,310,-498,4132,0.74,-1.19,9.89,9.99
10342,324,-504,4124,0.78,-1.21,9.87,9.98
10391,314,-492,4112,0.75,-1.18,9.84,9.94
10440,316,-502,4104,0.76,-1.20,9.83,9.93
10490,302,-490,4122,0.72,-1.17,9.87,9.96
10540,294,-484,4116,0.70,-1.16,9.85,9.95
10589,310,-498,4120,0.74,-1.19,9.86,9.96
10639,310,-498,4136,0.74,-1.19,9.90,10.00
10688,322,-504,4130,0.77,-1.21,9.89,9.99
10737,320,-514,4100,0.77,-1.23,9.82,9.92
10787,320,-504,4094,0.77,-1.21,9.80,9.91
10836,320,-496,4098,0.77,-1.19,9.81,9.91
10886,312,-494,4122,0.75,-1.18,9.87,9.97
10936,304,-498,4128,0.73,-1.19,9.88,9.98
10985,302,-522,4138,0.72,-1.25,9.91,10.01
11035,318,-496,4118,0.76,-1.19,9.86,9.96
11084,318,-500,4108,0.76,-1.20,9.84,9.94
11133,320,-492,4112,0.77,-1.18,9.84,9.94
11184,322,-506,4106,0.77,-1.21,9.83,9.93
11233,314,-498,4096,0.75,-1.19,9.81,9.91
11282,304,-508,4126,0.73,-1.22,9.88,9.98
11332,318,-500,4166,0.76,-1.20,9.97,10.07
11381,306,-490,4138,0.73,-1.17,9.91,10.00
11430,320,-498,4144,0.77,-1.19,9.92,10.02
11481,314,-496,4130,0.75,-1.19,9.89,9.99
11530,320,-512,4126,0.77,-1.23,9.88,9.98
11579,324,-524,4100,0.78,-1.25,9.82,9.93
11629,320,-510,4114,0.77,-1.22,9.85,9.95
11678,320,-510,4096,0.77,-1.22,9.81,9.91
11728,310,-512,4108,0.74,-1.23,9.84,9.94
