=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.03.10 18:15:58 =~=~=~=~=~=~=~=~=~=~=~=
85,9.95
107563,282,-482,4126,0.68,-1.15,9.88,9.97
07464,286,-476,4108,0.68,-1.14,9.84,9.92
107513,296,-482,4116,0.71,-1.15,9.85,9.95
107563,282,-482,4126,0.68,-1.15,9.88,9.97
07464,286,-476,4108,0.68,-1.14,9.84,9.92
107513,296,-482,4116,0.71,-1.15,9.85,9.95
107563,282,-482,4126,0.68,-1.15,9.88,9.97
4,298,-492,4112,0.71,-1.18,9.84,9.94
53,288,-484,4122,0.69,-1.16,9.87,9.96
102,298,-484,4124,0.71,-1.16,9.87,9.97
152,292,-478,4112,0.70,-1.14,9.84,9.94
201,268,-476,4140,0.64,-1.14,9.91,10.00
250,274,-492,4140,0.66,-1.18,9.91,10.00
301,264,-476,4148,0.63,-1.14,9.93,10.02
350,292,-490,4136,0.70,-1.17,9.90,10.00
399,264,-504,4112,0.63,-1.21,9.84,9.94
448,296,-478,4116,0.71,-1.14,9.85,9.95
498,286,-488,4124,0.68,-1.17,9.87,9.97
547,292,-482,4106,0.70,-1.15,9.83,9.92
596,290,-486,4134,0.69,-1.16,9.90,9.99
646,288,-498,4128,0.69,-1.19,9.88,9.98
696,296,-494,4130,0.71,-1.18,9.89,9.98
745,288,-490,4152,0.69,-1.17,9.94,10.03
794,302,-484,4100,0.72,-1.16,9.82,9.91
843,288,-482,4134,0.69,-1.15,9.90,9.99
893,288,-502,4102,0.69,-1.20,9.82,9.92
943,278,-480,4114,0.67,-1.15,9.85,9.94
992,258,-490,4130,0.62,-1.17,9.89,9.98
1041,280,-488,4136,0.67,-1.17,9.90,9.99
1091,282,-480,4136,0.68,-1.15,9.90,9.99
1140,284,-494,4120,0.68,-1.18,9.86,9.96
1189,304,-494,4110,0.73,-1.18,9.84,9.94
1240,300,-476,4120,0.72,-1.14,9.86,9.96
1289,290,-492,4120,0.69,-1.18,9.86,9.96
1338,292,-464,4126,0.70,-1.11,9.88,9.97
1388,298,-492,4154,0.71,-1.18,9.95,10.04
1437,292,-508,4130,0.70,-1.22,9.89,9.99
1486,294,-486,4110,0.70,-1.16,9.84,9.93
1536,284,-488,4128,0.68,-1.17,9.88,9.98
1586,284,-486,4094,0.68,-1.16,9.80,9.89
1635,282,-488,4116,0.68,-1.17,9.85,9.95
1684,272,-484,4128,0.65,-1.16,9.88,9.97
1734,282,-490,4132,0.68,-1.17,9.89,9.99
1783,290,-486,4148,0.69,-1.16,9.93,10.02
1832,298,-482,4140,0.71,-1.15,9.91,10.00
1883,288,-498,4118,0.69,-1.19,9.86,9.96
1932,294,-484,4106,0.70,-1.16,9.83,9.92
1981,288,-472,4114,0.69,-1.13,9.85,9.94
2031,294,-476,4102,0.70,-1.14,9.82,9.91
2080,276,-484,4110,0.66,-1.16,9.84,9.93
2129,290,-484,4130,0.69,-1.16,9.89,9.98
2179,290,-486,4108,0.69,-1.16,9.84,9.93
2229,296,-502,4134,0.71,-1.20,9.90,10.00
2278,292,-506,4114,0.70,-1.21,9.85,9.95
2327,260,-474,4114,0.62,-1.13,9.85,9.93
2377,266,-492,4126,0.64,-1.18,9.88,9.97
2426,286,-482,4118,0.68,-1.15,9.86,9.95
2476,286,-470,4130,0.68,-1.13,9.89,9.98
2526,286,-488,4134,0.68,-1.17,9.90,9.99
2575,288,-486,4136,0.69,-1.16,9.90,9.99
2624,294,-492,4112,0.70,-1.18,9.84,9.94
2673,298,-498,4128,0.71,-1.19,9.88,9.98
2723,292,-486,4124,0.70,-1.16,9.87,9.97
2772,306,-478,4116,0.73,-1.14,9.85,9.95
2822,292,-482,4140,0.70,-1.15,9.91,10.00
2872,288,-486,4128,0.69,-1.16,9.88,9.98
2921,290,-474,4122,0.69,-1.13,9.87,9.96
2970,280,-496,4134,0.67,-1.19,9.90,9.99
3020,290,-496,4112,0.69,-1.19,9.84,9.94
3069,290,-480,4100,0.69,-1.15,9.82,9.91
3119,292,-490,4116,0.70,-1.17,9.85,9.95
3168,278,-476,4110,0.67,-1.14,9.84,9.93
3218,288,-478,4120,0.69,-1.14,9.86,9.95
3267,286,-496,4142,0.68,-1.19,9.92,10.01
3316,286,-490,4122,0.68,-1.17,9.87,9.96
3366,282,-484,4116,0.68,-1.16,9.85,9.95
3416,298,-488,4118,0.71,-1.17,9.86,9.95
3465,286,-482,4110,0.68,-1.15,9.84,9.93
3515,286,-492,4128,0.68,-1.18,9.88,9.98
3564,258,-480,4126,0.62,-1.15,9.88,9.96
3613,264,-490,4140,0.63,-1.17,9.91,10.00
3663,284,-498,4174,0.68,-1.19,9.99,10.09
3713,296,-474,4118,0.71,-1.13,9.86,9.95
3762,304,-488,4114,0.73,-1.17,9.85,9.95
3811,284,-492,4116,0.68,-1.18,9.85,9.95
3861,296,-484,4100,0.71,-1.16,9.82,9.91
3910,284,-494,4104,0.68,-1.18,9.83,9.92
3959,284,-498,4136,0.68,-1.19,9.90,10.00
4009,286,-490,4132,0.68,-1.17,9.89,9.99
4059,292,-494,4130,0.70,-1.18,9.89,9.98
4108,286,-500,4128,0.68,-1.20,9.88,9.98
4158,300,-478,4130,0.72,-1.14,9.89,9.98
4207,290,-476,4124,0.69,-1.14,9.87,9.96
4256,288,-482,4114,0.69,-1.15,9.85,9.94
4305,284,-488,4118,0.68,-1.17,9.86,9.95
4356,288,-476,4130,0.69,-1.14,9.89,9.98
4405,280,-474,4138,0.67,-1.13,9.91,9.99
4454,278,-500,4128,0.67,-1.20,9.88,9.98
4504,290,-482,4132,0.69,-1.15,9.89,9.98
4553,286,-506,4118,0.68,-1.21,9.86,9.96
4602,300,-496,4120,0.72,-1.19,9.86,9.96
4653,298,-482,4136,0.71,-1.15,9.90,9.99
4702,290,-478,4124,0.69,-1.14,9.87,9.96
4751,292,-488,4122,0.70,-1.17,9.87,9.96
4800,288,-488,4128,0.69,-1.17,9.88,9.98
4850,314,-494,4152,0.75,-1.18,9.94,10.04
4899,286,-494,4130,0.68,-1.18,9.89,9.98
4948,300,-474,4098,0.72,-1.13,9.81,9.90
4999,284,-472,4118,0.68,-1.13,9.86,9.95
5048,264,-488,4108,0.63,-1.17,9.84,9.92
5097,266,-484,4118,0.64,-1.16,9.86,9.95
5147,280,-476,4130,0.67,-1.14,9.89,9.98
5196,268,-488,4136,0.64,-1.17,9.90,9.99
5245,262,-502,4132,0.63,-1.20,9.89,9.99
5295,286,-476,4114,0.68,-1.14,9.85,9.94
5345,296,-494,4098,0.71,-1.18,9.81,9.91
5394,302,-480,4114,0.72,-1.15,9.85,9.94
5443,306,-490,4116,0.73,-1.17,9.85,9.95
5493,292,-494,4140,0.70,-1.18,9.91,10.01
5542,286,-478,4132,0.68,-1.14,9.89,9.98
5592,290,-486,4140,0.69,-1.16,9.91,10.00
5642,290,-496,4140,0.69,-1.19,9.91,10.01
5691,288,-498,4114,0.69,-1.19,9.85,9.95
5740,288,-484,4124,0.69,-1.16,9.87,9.97
5790,286,-492,4110,0.68,-1.18,9.84,9.93
5839,270,-494,4106,0.65,-1.18,9.83,9.92
5889,286,-470,4142,0.68,-1.13,9.92,10.00
5939,280,-486,4124,0.67,-1.16,9.87,9.96
