=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.03.10 18:17:32 =~=~=~=~=~=~=~=~=~=~=~=
67393,290,-496,4122,0.69,-1.19,9.87,9.96,10.02
91755,284,-502,4138,0.68,-1.20,9.91,10.00
1657,304,-500,4146,0.73,-1.20,9.93,10.02
91706,288,-500,4146,0.69,-1.20,9.93,10.02
91755,284,-502,4138,0.68,-1.20,9.91,10.00
91805,298,-484,446,0.73,-1.20,9.93,10.02
91706,288,-500,4146,0.69,-1.20,9.93,10.02
91755,284,-502,4138,0.68,-1.20,9.91,10.00
91805,298,-484,4116,0.71,-1.16,9.85,9.95
4,290,-504,4120,0.69,-1.21,9.86,9.96
53,292,-490,4104,0.70,-1.17,9.83,9.92
102,286,-482,4126,0.68,-1.15,9.88,9.97
152,284,-500,4122,0.68,-1.20,9.87,9.96
201,290,-492,4126,0.69,-1.18,9.88,9.97
250,280,-492,4140,0.67,-1.18,9.91,10.00
300,310,-480,4146,0.74,-1.15,9.93,10.02
350,298,-486,4110,0.71,-1.16,9.84,9.93
399,302,-488,4108,0.72,-1.17,9.84,9.93
448,294,-494,4118,0.70,-1.18,9.86,9.95
498,290,-486,4138,0.69,-1.16,9.91,10.00
547,282,-504,4144,0.68,-1.21,9.92,10.02
596,286,-486,4128,0.68,-1.16,9.88,9.98
646,290,-480,4106,0.69,-1.15,9.83,9.92
696,292,-488,4130,0.70,-1.17,9.89,9.98
745,294,-486,4106,0.70,-1.16,9.83,9.92
794,302,-480,4112,0.72,-1.15,9.84,9.94
843,296,-476,4104,0.71,-1.14,9.83,9.92
893,290,-484,4116,0.69,-1.16,9.85,9.95
943,290,-494,4134,0.69,-1.18,9.90,9.99
992,292,-498,4136,0.70,-1.19,9.90,10.00
1041,302,-488,4118,0.72,-1.17,9.86,9.95
1091,294,-488,4128,0.70,-1.17,9.88,9.98
1140,290,-488,4112,0.69,-1.17,9.84,9.94
1189,282,-502,4118,0.68,-1.20,9.86,9.96
1240,274,-498,4114,0.66,-1.19,9.85,9.94
1289,280,-486,4142,0.67,-1.16,9.92,10.01
1338,296,-506,4136,0.71,-1.21,9.90,10.00
1388,294,-470,4140,0.70,-1.13,9.91,10.00
1437,288,-498,4126,0.69,-1.19,9.88,9.97
1486,292,-484,4136,0.70,-1.16,9.90,9.99
1537,298,-496,4110,0.71,-1.19,9.84,9.94
1586,306,-496,4112,0.73,-1.19,9.84,9.94
1635,290,-490,4118,0.69,-1.17,9.86,9.95
1684,304,-488,4136,0.73,-1.17,9.90,10.00
1734,296,-486,4140,0.71,-1.16,9.91,10.01
1783,290,-488,4132,0.69,-1.17,9.89,9.99
1832,294,-482,4106,0.70,-1.15,9.83,9.92
1883,290,-490,4104,0.69,-1.17,9.83,9.92
1932,292,-500,4110,0.70,-1.20,9.84,9.94
1981,286,-488,4116,0.68,-1.17,9.85,9.95
2031,288,-486,4134,0.69,-1.16,9.90,9.99
2080,266,-502,4136,0.64,-1.20,9.90,10.00
2129,290,-482,4150,0.69,-1.15,9.94,10.03
2180,292,-484,4134,0.70,-1.16,9.90,9.99
