=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.03.10 18:14:09 =~=~=~=~=~=~=~=~=~=~=~=
60906,222,-476,4152,0.53
91457,304,-494,4116,0.73,-1.18,9.85,9.95
91507,296,-482,4118,0.71,-1.15,9.86,9.95

91408,298,-488,4122,0.71,-1.17,9.87,9.96
91457,304,-494,4116,0.73,-1.18,9.85,9.95
91507,296,-482,4118,0.71,-1.15,9.86,9.95
4,306,-496,4162,0.73,-1.19,9.96,10.06
53,284,-504,4132,0.68,-1.21,9.89,9.99
102,292,-496,4108,0.70,-1.19,9.84,9.93
152,288,-482,4096,0.69,-1.15,9.81,9.90
201,298,-492,4108,0.71,-1.18,9.84,9.93
250,296,-482,4118,0.71,-1.15,9.86,9.95
301,278,-484,4118,0.67,-1.16,9.86,9.95
350,276,-478,4130,0.66,-1.14,9.89,9.98
399,292,-480,4144,0.70,-1.15,9.92,10.01
448,302,-504,4152,0.72,-1.21,9.94,10.04
498,298,-480,4128,0.71,-1.15,9.88,9.98
547,300,-486,4104,0.72,-1.16,9.83,9.92
596,296,-500,4120,0.71,-1.20,9.86,9.96
646,284,-486,4104,0.68,-1.16,9.83,9.92
696,280,-486,4116,0.67,-1.16,9.85,9.95
745,286,-484,4146,0.68,-1.16,9.93,10.02
794,302,-486,4112,0.72,-1.16,9.84,9.94
843,280,-508,4112,0.67,-1.22,9.84,9.94
893,304,-508,4106,0.73,-1.22,9.83,9.93
943,274,-486,4118,0.66,-1.16,9.86,9.95
992,292,-484,4104,0.70,-1.16,9.83,9.92
1041,290,-494,4138,0.69,-1.18,9.91,10.00
1091,280,-482,4124,0.67,-1.15,9.87,9.96
1140,288,-498,4132,0.69,-1.19,9.89,9.99
1189,294,-492,4118,0.70,-1.18,9.86,9.95
1240,298,-506,4118,0.71,-1.21,9.86,9.96
1289,296,-518,4124,0.71,-1.24,9.87,9.98
1338,294,-504,4130,0.70,-1.21,9.89,9.99
1388,298,-498,4100,0.71,-1.19,9.82,9.91
1437,292,-498,4120,0.70,-1.19,9.86,9.96
1486,284,-498,4130,0.68,-1.19,9.89,9.98
1536,278,-486,4144,0.67,-1.16,9.92,10.01
1586,284,-494,4144,0.68,-1.18,9.92,10.01
1635,292,-504,4112,0.70,-1.21,9.84,9.94
1684,292,-494,4108,0.70,-1.18,9.84,9.93
1734,280,-486,4120,0.67,-1.16,9.86,9.96
1783,286,-506,4114,0.68,-1.21,9.85,9.95
1832,284,-494,4154,0.68,-1.18,9.95,10.04
1883,290,-508,4146,0.69,-1.22,9.93,10.02
1932,302,-512,4130,0.72,-1.23,9.89,9.99
1981,292,-492,4096,0.70,-1.18,9.81,9.90
2031,294,-484,4080,0.70,-1.16,9.77,9.86
2080,302,-488,4122,0.72,-1.17,9.87,9.96
2129,290,-500,4136,0.69,-1.20,9.90,10.00
2180,282,-488,4102,0.68,-1.17,9.82,9.91
2229,280,-478,4138,0.67,-1.14,9.91,10.00
2278,270,-490,4124,0.65,-1.17,9.87,9.96
2328,302,-490,4108,0.72,-1.17,9.84,9.93
2377,284,-486,4112,0.68,-1.16,9.84,9.94
2426,292,-480,4118,0.70,-1.15,9.86,9.95
2476,288,-490,4134,0.69,-1.17,9.90,9.99
2526,300,-502,4124,0.72,-1.20,9.87,9.97
2575,288,-490,4134,0.69,-1.17,9.90,9.99
2624,278,-510,4120,0.67,-1.22,9.86,9.96
2674,286,-506,4128,0.68,-1.21,9.88,9.98
2723,294,-502,4094,0.70,-1.20,9.80,9.90
2772,288,-498,4120,0.69,-1.19,9.86,9.96
2822,296,-508,4104,0.71,-1.22,9.83,9.93
2872,288,-502,4124,0.69,-1.20,9.87,9.97
2921,288,-494,4120,0.69,-1.18,9.86,9.96
2970,276,-488,4110,0.66,-1.17,9.84,9.93
3020,284,-510,4144,0.68,-1.22,9.92,10.02
3069,314,-516,4120,0.75,-1.24,9.86,9.97
3119,304,-508,4110,0.73,-1.22,9.84,9.94
3169,312,-496,4092,0.75,-1.19,9.80,9.90
3218,298,-490,4118,0.71,-1.17,9.86,9.95
3267,274,-490,4148,0.66,-1.17,9.93,10.02
3317,282,-500,4176,0.68,-1.20,10.00,10.09
3366,306,-488,4136,0.73,-1.17,9.90,10.00
3416,300,-488,4136,0.72,-1.17,9.90,10.00
3466,300,-494,4090,0.72,-1.18,9.79,9.89
3515,292,-480,4094,0.70,-1.15,9.80,9.89
3564,282,-490,4092,0.68,-1.17,9.80,9.89
3613,300,-494,4116,0.72,-1.18,9.85,9.95
3663,290,-482,4122,0.69,-1.15,9.87,9.96
3713,282,-508,4172,0.68,-1.22,9.99,10.09
3762,292,-494,4120,0.70,-1.18,9.86,9.96
3812,296,-506,4100,0.71,-1.21,9.82,9.92
3861,300,-506,4088,0.72,-1.21,9.79,9.89
3910,296,-516,4104,0.71,-1.24,9.83,9.93
3960,296,-474,4118,0.71,-1.13,9.86,9.95
4009,294,-490,4136,0.70,-1.17,9.90,10.00
4059,266,-496,4124,0.64,-1.19,9.87,9.97
4109,298,-494,4154,0.71,-1.18,9.95,10.04
4158,304,-498,4110,0.73,-1.19,9.84,9.94
4207,290,-502,4120,0.69,-1.20,9.86,9.96
4257,292,-490,4126,0.70,-1.17,9.88,9.97
4306,296,-492,4116,0.71,-1.18,9.85,9.95
4356,256,-502,4138,0.61,-1.20,9.91,10.00
4405,278,-492,4142,0.67,-1.18,9.92,10.01
4455,292,-478,4148,0.70,-1.14,9.93,10.02
4504,284,-506,4128,0.68,-1.21,9.88,9.98
4553,286,-494,4116,0.68,-1.18,9.85,9.95
4603,302,-490,4100,0.72,-1.17,9.82,9.91
4653,296,-494,4116,0.71,-1.18,9.85,9.95
4702,292,-486,4120,0.70,-1.16,9.86,9.96
4752,284,-484,4146,0.68,-1.16,9.93,10.02
4801,280,-502,4116,0.67,-1.20,9.85,9.95
4850,288,-494,4148,0.69,-1.18,9.93,10.03
4900,284,-492,4126,0.68,-1.18,9.88,9.97
4950,288,-488,4128,0.69,-1.17,9.88,9.98
