17.8800,118.0500
17.8950,118.0800
17.8350,118.1250
17.7000,118.1100
17.5500,118.1100
17.4300,118.1100
17.3700,118.1100
17.3700,118.1400
17.4600,118.1850
17.5350,118.1850
17.6550,118.1250
17.7900,118.0500
17.8350,118.0350
17.8050,118.0800
17.6850,118.1100
17.5650,118.1100
17.4600,118.1100
17.3700,118.0500
17.3400,118.0500
17.4300,118.0650
17.6100,118.0500
17.7600,118.0350
17.8950,117.9900
17.9700,117.8850
18.0000,117.8100
17.9400,117.7800
17.7750,117.8100
17.5500,117.8400
17.3400,117.9000
17.1900,117.9300
17.1150,118.0200
17.1150,118.0800
17.1600,118.1250
17.2500,118.0650
17.4000,117.9900
17.6100,117.9300
17.8200,117.9000
18.0000,117.9750
18.0300,118.0950
17.9400,118.1400
17.8800,118.1550
17.7900,118.2000
17.6700,118.2900
17.5800,118.3200
17.5200,118.2900
17.4900,118.1700
17.4600,118.0200
17.4750,117.9150
17.5200,117.8700
17.6100,117.9000
17.6400,117.9600
17.6100,118.0650
17.5800,118.1250
17.5200,118.1850
17.4900,118.2300
17.4450,118.2300
17.3850,118.1100
17.3850,117.9300
17.4000,117.7500
17.4900,117.6600
17.6100,117.6000
17.7300,117.6000
17.8500,117.6900
17.8500,117.8400
17.7900,118.0050
17.7150,118.1700
17.6100,118.2900
17.5050,118.3200
17.4300,118.2600
17.3700,118.0950
17.3250,117.9300
17.2800,117.8100
17.2800,117.7200
17.3700,117.7200
17.4750,117.8100
17.6100,117.9150
17.6700,118.0950
17.7600,118.3200
17.7900,118.4400
17.7900,118.4700
17.7600,118.4100
17.7000,118.2600
17.6400,118.0800
17.5800,117.9600
17.5500,117.8400
17.5500,117.7650
17.5800,117.8100
17.6400,117.9300
17.6100,118.0500
17.5950,118.1700
17.5500,118.2600
17.5050,118.2450
17.4900,118.1850
17.4600,118.0500
17.4600,117.8700
17.4300,117.7200
17.4000,117.6300
17.4300,117.5700
17.4750,117.6150
17.5500,117.7800
17.6100,117.9600
17.6250,118.1100
17.6400,118.2000
17.6400,118.2000
17.6250,118.1400
17.6400,118.0950
17.6700,118.0200
17.6400,117.8700
17.6250,117.8250
17.5500,117.8700
17.4900,117.9300
17.4300,118.0350
17.4300,118.1700
17.4000,118.3200
17.4000,118.3800
17.4300,118.3800
17.4750,118.3050
17.5950,118.1700
17.7300,118.0500
17.8500,117.9750
17.8350,117.9000
17.8200,117.8700
17.7300,117.8700
17.6250,117.9600
17.5500,118.0800
17.4600,118.1700
17.4150,118.2000
17.3400,118.1700
17.3400,118.0800
17.3700,117.9750
17.4300,117.8700
17.5200,117.7650
17.6100,117.6900
17.6400,117.6900
17.6100,117.7500
17.5650,117.8700
17.5200,117.9900
17.5050,118.0800
17.4900,118.1400
17.5200,118.1100
17.5500,118.0800
17.5650,118.0500
17.6400,118.0050
17.7150,117.9900
17.7900,118.0200
17.7600,118.0500
17.7450,118.1100
17.6850,118.2000
17.6100,118.2750
17.5500,118.3050
17.4900,118.2900
17.4900,118.2600
17.4750,118.1850
17.4900,118.0800
17.4900,118.0200
17.5350,117.9900
17.6100,117.9600
17.6700,117.9750
17.7300,118.0350
17.7000,118.0650
17.7000,118.0800
17.7000,118.0800
17.6700,118.0650
17.6550,118.0500
17.6100,118.0200
17.5800,117.9450
17.5500,117.9000
17.5200,117.8400
17.4750,117.8250
17.4750,117.8100
17.4900,117.8250
17.5200,117.9000
17.5200,117.9600
17.4900,118.0200
17.5500,118.0200
17.5800,118.0500
17.6100,118.1100
17.6400,118.1400
17.6250,118.1250
17.6400,118.1100
17.6100,118.0800
17.6250,118.0800
17.6100,118.0650
17.6250,118.1100
17.6250,118.1250
17.6400,118.1100
17.6700,118.1400
17.6700,118.2000
17.6400,118.2150
17.5950,118.2300
17.5800,118.2000
17.4900,118.1400
17.4900,118.1100
17.4600,118.0650
17.4000,118.0200
17.4300,117.9600
17.4600,117.9450
17.4900,117.9300
17.4900,117.9300
17.5500,117.9900
17.5650,118.0500
17.5800,118.0800
17.6250,118.0800
17.6100,118.0200
17.6400,117.9900
17.6250,117.9300
17.6400,117.9000
17.6400,117.8700
17.6100,117.9000
17.5500,117.9600
17.4900,118.0200
17.4300,118.1100
17.3700,118.1700
17.3700,118.2150
17.4300,118.2300
17.5200,118.1850
17.6400,118.1250
17.7000,118.0350
17.7300,117.9600
17.7000,117.9300
17.6700,117.9600
17.5800,118.0500
17.4750,118.1400
17.3700,118.2300
17.3400,118.2600
17.3700,118.2900
17.4300,118.2900
17.5050,118.2300
17.5800,118.1400
17.6700,118.0500
17.7000,117.9300
17.7300,117.8700
17.7150,117.9600
700,118.020017.6
17.6100,118.0800
17.5200,118.1400
17.4300,118.1700
17.3400,118.1700
17.3700,118.1550
17.4450,118.0500
17.5200,117.9450
17.6100,117.8550
17.6850,117.8400
17.7150,117.8550
17.7000,117.9600
17.6700,118.0500
17.6100,118.1250
17.5500,118.1850
17.4900,118.2150
17.4150,118.2000
17.4000,118.1550
17.4000,118.0800
17.4600,117.9900
17.5050,117.8700
17.5800,117.8400
17.6700,117.8850
17.7000,117.9600
17.7150,118.1400
17.7000,118.3050
17.7000,118.3500
17.6400,118.3500
17.6250,118.3200
17.5650,118.2000
17.5350,118.0800
17.5800,118.0050
17.5650,117.9600
17.5800,117.9300
17.5800,117.9000
17.5800,117.9300
17.5800,117.9900
17.5800,118.0950
17.6100,118.2000
17.5800,118.2300
17.5650,118.1700
17.5200,118.0800
17.4750,118.0050
17.4450,117.9000
17.4600,117.8400
17.4750,117.8100
17.4750,117.8400
17.5200,117.9000
17.5500,117.9600
17.6100,118.0500
17.6700,118.1100
17.7000,118.1400
17.7150,118.1550
17.6850,118.1400
17.6400,118.0950
17.5800,118.0500
17.5500,118.0500
17.5050,118.0500
17.4750,118.0200
17.4600,118.0200
17.4600,118.0800
17.4900,118.1100
17.5500,118.1700
17.5950,118.2000
17.6100,118.1700
17.6400,118.1400
17.6100,118.0800
17.5950,118.0650
17.5800,118.0500
17.5800,118.0350
17.5800,118.0500
17.5500,118.0200
17.5200,117.9900
17.5050,117.9900
17.5200,118.0200
17.5500,118.0200
17.6100,118.0350
17.6400,118.0350
17.6100,118.0200
17.6100,117.9900
17.5800,117.9300
17.5650,117.9000
17.5500,117.9150
17.5500,117.9300
17.5500,117.9450
17.5200,117.9900
17.4900,118.0200
17.5050,118.0500
17.5200,118.0800
17.5500,118.0950
17.6100,118.1100
17.6400,118.0950
17.6400,118.0800
17.6700,118.0500
17.7150,118.0200
17.7300,118.0050
17.7000,118.0200
17.6700,118.0200
17.6100,118.0500
17.5500,118.0800
17.5650,118.1250
17.5500,118.1250
17.5350,118.1100
17.5200,118.1100
17.5050,118.0350
17.5050,117.9900
17.5350,117.9600
17.5800,117.9000
17.6100,117.9000
17.6400,117.9450
17.6250,117.9600
17.6100,117.9750
17.5800,118.0200
17.5200,118.0200
17.5200,117.9900
17.4900,117.9900
17.5200,117.9600
17.4900,117.9300
17.5200,117.9600
17.5800,117.9750
17.6250,117.9900
17.6400,118.0350
17.6400,118.0500
17.6250,118.0500
17.5800,118.0650
17.5500,118.1100
17.4900,118.1400
17.4450,118.1100
17.4150,118.0800
17.4000,118.0200
17.4600,117.9900
17.5500,117.9900
17.6400,118.0500
17.7000,118.1250
17.7000,118.1700
17.6700,118.1400
17.6700,118.0800
17.6700,118.0500
17.6400,118.0650
17.5800,118.0800
17.4900,118.0800
17.4300,118.0200
17.4000,117.9600
17.4300,117.9600
17.4900,117.9900
17.5350,118.0500
17.5950,118.0500
17.6400,118.0350
17.7000,118.0200
17.7600,117.9900
17.7600,117.9900
17.7300,118.0200
17.6100,118.0050
17.4900,117.9900
17.4000,118.0200
17.4000,118.0500
17.4450,118.0800
17.5350,118.1250
17.6100,118.1250
17.6700,118.0800
17.7150,118.0200
17.7300,117.9900
17.7600,118.0200
17.7000,118.0800
17.6400,118.0950
17.5200,118.0800
17.4300,118.1400
17.3700,118.2000
17.3700,118.2300
17.4150,118.2450
17.4600,118.1700
17.5500,118.0500
17.6700,117.9750
17.8200,117.9600
17.8500,118.0200
17.8500,118.0800
17.8200,118.1100
17.7300,118.0950
17.6400,118.1400
17.5650,118.1700
17.5050,118.2000
17.4600,118.1400
17.4600,118.0500
17.4600,117.9300
17.4900,117.8400
17.5800,117.8100
17.6100,117.8400
17.6400,117.9000
17.6250,118.0200
17.5950,118.0800
17.5950,118.1700
17.5800,118.2300
17.5500,118.2150
17.5350,118.1250
17.5500,117.9900
17.5500,117.9000
17.5800,117.8400
17.6550,117.8250
17.7000,117.8700
17.7300,117.9600
17.6700,118.0500
17.6400,118.1700
17.5950,118.2900
17.5800,118.3200
17.5650,118.2900
17.5050,118.2300
17.4750,118.1100
17.4600,118.0050
17.4600,117.9300
17.4300,117.9000
17.4900,117.9450
17.5800,118.0200
17.6100,118.1100
17.6550,118.1700
17.6700,118.2300
17.7300,118.2600
17.7300,118.2600
17.7150,118.1550
17.6700,118.0500
17.5950,117.9300
17.5500,117.8550
17.4750,117.8100
17.4600,117.8400
17.4300,117.9150
17.4300,117.9600
17.4300,118.0500
17.4300,118.1400
17.4450,118.1400
17.4600,118.1250
17.5500,118.0950
17.5500,118.0200
