x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA1_uH,DATA2_uH,DATA3_uH,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz,
61733,195872.07230098546,195872.07230098546,6.168474265897072,0.040751806700190955,Infinity,Infinity,21818477,268435455,0,0,3.527558974176645,43.3999998383224,0,0,
61734,0.012800008058547974,0.012800008058547974,6.168474265897072,0.040751806700190955,Infinity,Infinity,21818477,268435455,0,0,3.527558974176645,43.3999998383224,0,0,
61735,0.0031000077724456787,0.0031000077724456787,6.168474265897072,0.040751806700190955,Infinity,Infinity,21818477,268435455,0,0,3.527558974176645,43.3999998383224,0,0,
61736,0.0018999874591827393,0.0018999874591827393,6.168474265897072,0.040751806700190955,Infinity,Infinity,21818477,268435455,0,0,3.527558974176645,43.3999998383224,0,0,
61737,0.001900017261505127,0.001900017261505127,6.168474265897072,0.040751806700190955,Infinity,Infinity,21818477,268435455,0,0,3.527558974176645,43.3999998383224,0,0,
61738,0.0020999908447265625,0.0020999908447265625,6.168474265897072,0.040751806700190955,Infinity,Infinity,21818477,268435455,0,0,3.527558974176645,43.3999998383224,0,0,
61739,0.0020000040531158447,0.0020000040531158447,6.168474265897072,0.040751806700190955,Infinity,Infinity,21818477,268435455,0,0,3.527558974176645,43.3999998383224,0,0,
61740,0.0018000006675720215,0.0018000006675720215,6.168421115273052,0.040751806700190955,Infinity,Infinity,21818571,268435455,0,0,3.527574171870947,43.3999998383224,0,0,
61741,20.70149999856949,20.70149999856949,6.168421115273052,0.040751806700190955,Infinity,Infinity,21818571,268435455,0,0,3.527574171870947,43.3999998383224,0,0,
61742,0.017100006341934204,0.017100006341934204,6.168421115273052,0.040751806700190955,Infinity,Infinity,21818571,268435455,0,0,3.527574171870947,43.3999998383224,0,0,
61743,0.0045999884605407715,0.0045999884605407715,6.168421115273052,0.040751806700190955,Infinity,Infinity,21818571,268435455,0,0,3.527574171870947,43.3999998383224,0,0,
61744,0.004199996590614319,0.004199996590614319,6.168421115273052,0.040751806700190955,Infinity,Infinity,21818571,268435455,0,0,3.527574171870947,43.3999998383224,0,0,
61745,0.0040000081062316895,0.0040000081062316895,6.168421115273052,0.040751806700190955,Infinity,Infinity,21818571,268435455,0,0,3.527574171870947,43.3999998383224,0,0,
61746,0.0037999898195266724,0.0037999898195266724,6.168421115273052,0.040751806700190955,Infinity,Infinity,21818571,268435455,0,0,3.527574171870947,43.3999998383224,0,0,
61747,0.004100009799003601,0.004100009799003601,6.168421115273052,0.040751806700190955,Infinity,Infinity,21818571,268435455,0,0,3.527574171870947,43.3999998383224,0,0,
61748,0.003800004720687866,0.003800004720687866,6.1681672457057095,0.040751806700190955,Infinity,Infinity,21819020,268435455,0,0,3.527646765112877,43.3999998383224,0,0,
61749,20.595500007271767,20.595500007271767,6.1681672457057095,0.040751806700190955,Infinity,Infinity,21819020,268435455,0,0,3.527646765112877,43.3999998383224,0,0,
61750,0.013599976897239685,0.013599976897239685,6.1681672457057095,0.040751806700190955,Infinity,Infinity,21819020,268435455,0,0,3.527646765112877,43.3999998383224,0,0,
61751,0.0037000030279159546,0.0037000030279159546,6.1681672457057095,0.040751806700190955,Infinity,Infinity,21819020,268435455,0,0,3.527646765112877,43.3999998383224,0,0,
61752,0.006300002336502075,0.006300002336502075,6.1681672457057095,0.040751806700190955,Infinity,Infinity,21819020,268435455,0,0,3.527646765112877,43.3999998383224,0,0,
61753,0.002400010824203491,0.002400010824203491,6.1681672457057095,0.040751806700190955,Infinity,Infinity,21819020,268435455,0,0,3.527646765112877,43.3999998383224,0,0,
61754,0.0020999908447265625,0.0020999908447265625,6.1681672457057095,0.040751806700190955,Infinity,Infinity,21819020,268435455,0,0,3.527646765112877,43.3999998383224,0,0,
61755,0.002199992537498474,0.002199992537498474,6.1681672457057095,0.040751806700190955,Infinity,Infinity,21819020,268435455,0,0,3.527646765112877,43.3999998383224,0,0,
61756,0.0023000091314315796,0.0023000091314315796,6.1681672457057095,0.040751806700190955,Infinity,Infinity,21819020,268435455,0,0,3.527646765112877,43.3999998383224,0,0,
61757,20.713699996471405,20.713699996471405,6.168300115350724,0.040751806700190955,Infinity,Infinity,21818785,268435455,0,0,3.527608770877123,43.3999998383224,0,0,
61758,0.014499008655548096,0.014499008655548096,6.168300115350724,0.040751806700190955,Infinity,Infinity,21818785,268435455,0,0,3.527608770877123,43.3999998383224,0,0,
61759,0.005000993609428406,0.005000993609428406,6.168300115350724,0.040751806700190955,Infinity,Infinity,21818785,268435455,0,0,3.527608770877123,43.3999998383224,0,0,
61760,0.003900006413459778,0.003900006413459778,6.168300115350724,0.040751806700190955,Infinity,Infinity,21818785,268435455,0,0,3.527608770877123,43.3999998383224,0,0,
61761,0.0033999979496002197,0.0033999979496002197,6.168300115350724,0.040751806700190955,Infinity,Infinity,21818785,268435455,0,0,3.527608770877123,43.3999998383224,0,0,
61762,0.0031989961862564087,0.0031989961862564087,6.168300115350724,0.040751806700190955,Infinity,Infinity,21818785,268435455,0,0,3.527608770877123,43.3999998383224,0,0,
61763,0.0034010112285614014,0.0034010112285614014,6.168300115350724,0.040751806700190955,Infinity,Infinity,21818785,268435455,0,0,3.527608770877123,43.3999998383224,0,0,
61764,0.0034999996423721313,0.0034999996423721313,6.168300115350724,0.040751806700190955,Infinity,Infinity,21818785,268435455,0,0,3.527608770877123,43.3999998383224,0,0,
